date,wm_yr_wk,weekday,wday,month,year,d,event_name_1_col,event_type_1_col,event_name_2_col,event_type_2_col,snap_CA_col,snap_TX_col,snap_WI_col
2015-12-06,11545,Sunday,2,12,2015,d_1773_col,,,,,1,1,1
2015-12-07,11545,Monday,3,12,2015,d_1774_col,,,,,1,1,0
2015-12-08,11545,Tuesday,4,12,2015,d_1775_col,,,,,1,0,1
2015-12-09,11545,Wednesday,5,12,2015,d_1776_col,,,,,1,1,1
2015-12-10,11545,Thursday,6,12,2015,d_1777_col,,,,,1,0,0
2015-12-11,11545,Friday,7,12,2015,d_1778_col,,,,,0,1,1
2015-12-12,11546,Saturday,1,12,2015,d_1779_col,,,,,0,1,1
2015-12-13,11546,Sunday,2,12,2015,d_1780_col,,,,,0,1,0
2015-12-14,11546,Monday,3,12,2015,d_1781_col,Chanukah End,Religious,,,0,0,1
2015-12-15,11546,Tuesday,4,12,2015,d_1782_col,,,,,0,1,1
2015-12-16,11546,Wednesday,5,12,2015,d_1783_col,,,,,0,0,0
2015-12-17,11546,Thursday,6,12,2015,d_1784_col,,,,,0,0,0
2015-12-18,11546,Friday,7,12,2015,d_1785_col,,,,,0,0,0
2015-12-19,11547,Saturday,1,12,2015,d_1786_col,,,,,0,0,0
2015-12-20,11547,Sunday,2,12,2015,d_1787_col,,,,,0,0,0
2015-12-21,11547,Monday,3,12,2015,d_1788_col,,,,,0,0,0
2015-12-22,11547,Tuesday,4,12,2015,d_1789_col,,,,,0,0,0
2015-12-23,11547,Wednesday,5,12,2015,d_1790_col,,,,,0,0,0
2015-12-24,11547,Thursday,6,12,2015,d_1791_col,,,,,0,0,0
2015-12-25,11547,Friday,7,12,2015,d_1792_col,Christmas,National,,,0,0,0
2015-12-26,11548,Saturday,1,12,2015,d_1793_col,,,,,0,0,0
2015-12-27,11548,Sunday,2,12,2015,d_1794_col,,,,,0,0,0
2015-12-28,11548,Monday,3,12,2015,d_1795_col,,,,,0,0,0
2015-12-29,11548,Tuesday,4,12,2015,d_1796_col,,,,,0,0,0
2015-12-30,11548,Wednesday,5,12,2015,d_1797_col,,,,,0,0,0
2015-12-31,11548,Thursday,6,12,2015,d_1798_col,,,,,0,0,0
2016-01-01,11548,Friday,7,1,2016,d_1799_col,NewYear,National,,,1,1,0
2016-01-02,11549,Saturday,1,1,2016,d_1800_col,,,,,1,0,1
2016-01-03,11549,Sunday,2,1,2016,d_1801_col,,,,,1,1,1
2016-01-04,11549,Monday,3,1,2016,d_1802_col,,,,,1,0,0
2016-01-05,11549,Tuesday,4,1,2016,d_1803_col,,,,,1,1,1
2016-01-06,11549,Wednesday,5,1,2016,d_1804_col,,,,,1,1,1
2016-01-07,11549,Thursday,6,1,2016,d_1805_col,OrthodoxChristmas,Religious,,,1,1,0
2016-01-08,11549,Friday,7,1,2016,d_1806_col,,,,,1,0,1
2016-01-09,11550,Saturday,1,1,2016,d_1807_col,,,,,1,1,1
2016-01-10,11550,Sunday,2,1,2016,d_1808_col,,,,,1,0,0
2016-01-11,11550,Monday,3,1,2016,d_1809_col,,,,,0,1,1
2016-01-12,11550,Tuesday,4,1,2016,d_1810_col,,,,,0,1,1
2016-01-13,11550,Wednesday,5,1,2016,d_1811_col,,,,,0,1,0
2016-01-14,11550,Thursday,6,1,2016,d_1812_col,,,,,0,0,1
2016-01-15,11550,Friday,7,1,2016,d_1813_col,,,,,0,1,1
2016-01-16,11551,Saturday,1,1,2016,d_1814_col,,,,,0,0,0
2016-01-17,11551,Sunday,2,1,2016,d_1815_col,,,,,0,0,0
2016-01-18,11551,Monday,3,1,2016,d_1816_col,MartinLutherKingDay,National,,,0,0,0
2016-01-19,11551,Tuesday,4,1,2016,d_1817_col,,,,,0,0,0
2016-01-20,11551,Wednesday,5,1,2016,d_1818_col,,,,,0,0,0
2016-01-21,11551,Thursday,6,1,2016,d_1819_col,,,,,0,0,0
2016-01-22,11551,Friday,7,1,2016,d_1820_col,,,,,0,0,0
2016-01-23,11552,Saturday,1,1,2016,d_1821_col,,,,,0,0,0
2016-01-24,11552,Sunday,2,1,2016,d_1822_col,,,,,0,0,0
2016-01-25,11552,Monday,3,1,2016,d_1823_col,,,,,0,0,0
2016-01-26,11552,Tuesday,4,1,2016,d_1824_col,,,,,0,0,0
2016-01-27,11552,Wednesday,5,1,2016,d_1825_col,,,,,0,0,0
2016-01-28,11552,Thursday,6,1,2016,d_1826_col,,,,,0,0,0
2016-01-29,11552,Friday,7,1,2016,d_1827_col,,,,,0,0,0
2016-01-30,11601,Saturday,1,1,2016,d_1828_col,,,,,0,0,0
2016-01-31,11601,Sunday,2,1,2016,d_1829_col,,,,,0,0,0
2016-02-01,11601,Monday,3,2,2016,d_1830_col,,,,,1,1,0
2016-02-02,11601,Tuesday,4,2,2016,d_1831_col,,,,,1,0,1
2016-02-03,11601,Wednesday,5,2,2016,d_1832_col,,,,,1,1,1
2016-02-04,11601,Thursday,6,2,2016,d_1833_col,,,,,1,0,0
2016-02-05,11601,Friday,7,2,2016,d_1834_col,,,,,1,1,1
2016-02-06,11602,Saturday,1,2,2016,d_1835_col,,,,,1,1,1
2016-02-07,11602,Sunday,2,2,2016,d_1836_col,SuperBowl,Sporting,,,1,1,0
2016-02-08,11602,Monday,3,2,2016,d_1837_col,,,,,1,0,1
2016-02-09,11602,Tuesday,4,2,2016,d_1838_col,,,,,1,1,1
2016-02-10,11602,Wednesday,5,2,2016,d_1839_col,LentStart,Religious,,,1,0,0
2016-02-11,11602,Thursday,6,2,2016,d_1840_col,,,,,0,1,1
2016-02-12,11602,Friday,7,2,2016,d_1841_col,,,,,0,1,1
2016-02-13,11603,Saturday,1,2,2016,d_1842_col,,,,,0,1,0
2016-02-14,11603,Sunday,2,2,2016,d_1843_col,ValentinesDay,Cultural,,,0,0,1
2016-02-15,11603,Monday,3,2,2016,d_1844_col,PresidentsDay,National,,,0,1,1
2016-02-16,11603,Tuesday,4,2,2016,d_1845_col,,,,,0,0,0
2016-02-17,11603,Wednesday,5,2,2016,d_1846_col,LentWeek2,Religious,,,0,0,0
2016-02-18,11603,Thursday,6,2,2016,d_1847_col,,,,,0,0,0
2016-02-19,11603,Friday,7,2,2016,d_1848_col,,,,,0,0,0
2016-02-20,11604,Saturday,1,2,2016,d_1849_col,,,,,0,0,0
2016-02-21,11604,Sunday,2,2,2016,d_1850_col,,,,,0,0,0
2016-02-22,11604,Monday,3,2,2016,d_1851_col,,,,,0,0,0
2016-02-23,11604,Tuesday,4,2,2016,d_1852_col,,,,,0,0,0
2016-02-24,11604,Wednesday,5,2,2016,d_1853_col,,,,,0,0,0
2016-02-25,11604,Thursday,6,2,2016,d_1854_col,,,,,0,0,0
2016-02-26,11604,Friday,7,2,2016,d_1855_col,,,,,0,0,0
2016-02-27,11605,Saturday,1,2,2016,d_1856_col,,,,,0,0,0
2016-02-28,11605,Sunday,2,2,2016,d_1857_col,,,,,0,0,0
2016-02-29,11605,Monday,3,2,2016,d_1858_col,,,,,0,0,0
2016-03-01,11605,Tuesday,4,3,2016,d_1859_col,,,,,1,1,0
2016-03-02,11605,Wednesday,5,3,2016,d_1860_col,,,,,1,0,1
2016-03-03,11605,Thursday,6,3,2016,d_1861_col,,,,,1,1,1
2016-03-04,11605,Friday,7,3,2016,d_1862_col,,,,,1,0,0
2016-03-05,11606,Saturday,1,3,2016,d_1863_col,,,,,1,1,1
2016-03-06,11606,Sunday,2,3,2016,d_1864_col,,,,,1,1,1
2016-03-07,11606,Monday,3,3,2016,d_1865_col,,,,,1,1,0
2016-03-08,11606,Tuesday,4,3,2016,d_1866_col,,,,,1,0,1
2016-03-09,11606,Wednesday,5,3,2016,d_1867_col,,,,,1,1,1
2016-03-10,11606,Thursday,6,3,2016,d_1868_col,,,,,1,0,0
2016-03-11,11606,Friday,7,3,2016,d_1869_col,,,,,0,1,1
2016-03-12,11607,Saturday,1,3,2016,d_1870_col,,,,,0,1,1
2016-03-13,11607,Sunday,2,3,2016,d_1871_col,,,,,0,1,0
2016-03-14,11607,Monday,3,3,2016,d_1872_col,,,,,0,0,1
2016-03-15,11607,Tuesday,4,3,2016,d_1873_col,,,,,0,1,1
2016-03-16,11607,Wednesday,5,3,2016,d_1874_col,,,,,0,0,0
2016-03-17,11607,Thursday,6,3,2016,d_1875_col,StPatricksDay,Cultural,,,0,0,0
2016-03-18,11607,Friday,7,3,2016,d_1876_col,,,,,0,0,0
2016-03-19,11608,Saturday,1,3,2016,d_1877_col,,,,,0,0,0
2016-03-20,11608,Sunday,2,3,2016,d_1878_col,,,,,0,0,0
2016-03-21,11608,Monday,3,3,2016,d_1879_col,,,,,0,0,0
2016-03-22,11608,Tuesday,4,3,2016,d_1880_col,,,,,0,0,0
2016-03-23,11608,Wednesday,5,3,2016,d_1881_col,,,,,0,0,0
2016-03-24,11608,Thursday,6,3,2016,d_1882_col,Purim End,Religious,,,0,0,0
2016-03-25,11608,Friday,7,3,2016,d_1883_col,,,,,0,0,0
2016-03-26,11609,Saturday,1,3,2016,d_1884_col,,,,,0,0,0
2016-03-27,11609,Sunday,2,3,2016,d_1885_col,Easter,Cultural,,,0,0,0
2016-03-28,11609,Monday,3,3,2016,d_1886_col,,,,,0,0,0
2016-03-29,11609,Tuesday,4,3,2016,d_1887_col,,,,,0,0,0
2016-03-30,11609,Wednesday,5,3,2016,d_1888_col,,,,,0,0,0
2016-03-31,11609,Thursday,6,3,2016,d_1889_col,,,,,0,0,0
2016-04-01,11609,Friday,7,4,2016,d_1890_col,,,,,1,1,0
2016-04-02,11610,Saturday,1,4,2016,d_1891_col,,,,,1,0,1
2016-04-03,11610,Sunday,2,4,2016,d_1892_col,,,,,1,1,1
2016-04-04,11610,Monday,3,4,2016,d_1893_col,,,,,1,0,0
2016-04-05,11610,Tuesday,4,4,2016,d_1894_col,,,,,1,1,1
2016-04-06,11610,Wednesday,5,4,2016,d_1895_col,,,,,1,1,1
2016-04-07,11610,Thursday,6,4,2016,d_1896_col,,,,,1,1,0
2016-04-08,11610,Friday,7,4,2016,d_1897_col,,,,,1,0,1
2016-04-09,11611,Saturday,1,4,2016,d_1898_col,,,,,1,1,1
2016-04-10,11611,Sunday,2,4,2016,d_1899_col,,,,,1,0,0
2016-04-11,11611,Monday,3,4,2016,d_1900_col,,,,,0,1,1
2016-04-12,11611,Tuesday,4,4,2016,d_1901_col,,,,,0,1,1
2016-04-13,11611,Wednesday,5,4,2016,d_1902_col,,,,,0,1,0
2016-04-14,11611,Thursday,6,4,2016,d_1903_col,,,,,0,0,1
2016-04-15,11611,Friday,7,4,2016,d_1904_col,,,,,0,1,1
2016-04-16,11612,Saturday,1,4,2016,d_1905_col,,,,,0,0,0
2016-04-17,11612,Sunday,2,4,2016,d_1906_col,,,,,0,0,0
2016-04-18,11612,Monday,3,4,2016,d_1907_col,,,,,0,0,0
2016-04-19,11612,Tuesday,4,4,2016,d_1908_col,,,,,0,0,0
2016-04-20,11612,Wednesday,5,4,2016,d_1909_col,,,,,0,0,0
2016-04-21,11612,Thursday,6,4,2016,d_1910_col,,,,,0,0,0
2016-04-22,11612,Friday,7,4,2016,d_1911_col,,,,,0,0,0
2016-04-23,11613,Saturday,1,4,2016,d_1912_col,,,,,0,0,0
2016-04-24,11613,Sunday,2,4,2016,d_1913_col,,,,,0,0,0
2016-04-25,11613,Monday,3,4,2016,d_1914_col,,,,,0,0,0
2016-04-26,11613,Tuesday,4,4,2016,d_1915_col,,,,,0,0,0
2016-04-27,11613,Wednesday,5,4,2016,d_1916_col,,,,,0,0,0
2016-04-28,11613,Thursday,6,4,2016,d_1917_col,,,,,0,0,0
2016-04-29,11613,Friday,7,4,2016,d_1918_col,,,,,0,0,0
2016-04-30,11614,Saturday,1,4,2016,d_1919_col,Pesach End,Religious,,,0,0,0
2016-05-01,11614,Sunday,2,5,2016,d_1920_col,OrthodoxEaster,Religious,,,1,1,0
2016-05-02,11614,Monday,3,5,2016,d_1921_col,,,,,1,0,1
2016-05-03,11614,Tuesday,4,5,2016,d_1922_col,,,,,1,1,1
2016-05-04,11614,Wednesday,5,5,2016,d_1923_col,,,,,1,0,0
2016-05-05,11614,Thursday,6,5,2016,d_1924_col,Cinco De Mayo,Cultural,,,1,1,1
2016-05-06,11614,Friday,7,5,2016,d_1925_col,,,,,1,1,1
2016-05-07,11615,Saturday,1,5,2016,d_1926_col,,,,,1,1,0
2016-05-08,11615,Sunday,2,5,2016,d_1927_col,Mother's day,Cultural,,,1,0,1
2016-05-09,11615,Monday,3,5,2016,d_1928_col,,,,,1,1,1
2016-05-10,11615,Tuesday,4,5,2016,d_1929_col,,,,,1,0,0
2016-05-11,11615,Wednesday,5,5,2016,d_1930_col,,,,,0,1,1
2016-05-12,11615,Thursday,6,5,2016,d_1931_col,,,,,0,1,1
2016-05-13,11615,Friday,7,5,2016,d_1932_col,,,,,0,1,0
2016-05-14,11616,Saturday,1,5,2016,d_1933_col,,,,,0,0,1
2016-05-15,11616,Sunday,2,5,2016,d_1934_col,,,,,0,1,1
2016-05-16,11616,Monday,3,5,2016,d_1935_col,,,,,0,0,0
2016-05-17,11616,Tuesday,4,5,2016,d_1936_col,,,,,0,0,0
2016-05-18,11616,Wednesday,5,5,2016,d_1937_col,,,,,0,0,0
2016-05-19,11616,Thursday,6,5,2016,d_1938_col,,,,,0,0,0
2016-05-20,11616,Friday,7,5,2016,d_1939_col,,,,,0,0,0
2016-05-21,11617,Saturday,1,5,2016,d_1940_col,,,,,0,0,0
2016-05-22,11617,Sunday,2,5,2016,d_1941_col,,,,,0,0,0
2016-05-23,11617,Monday,3,5,2016,d_1942_col,,,,,0,0,0
2016-05-24,11617,Tuesday,4,5,2016,d_1943_col,,,,,0,0,0
2016-05-25,11617,Wednesday,5,5,2016,d_1944_col,,,,,0,0,0
2016-05-26,11617,Thursday,6,5,2016,d_1945_col,,,,,0,0,0
2016-05-27,11617,Friday,7,5,2016,d_1946_col,,,,,0,0,0
2016-05-28,11618,Saturday,1,5,2016,d_1947_col,,,,,0,0,0
2016-05-29,11618,Sunday,2,5,2016,d_1948_col,,,,,0,0,0
2016-05-30,11618,Monday,3,5,2016,d_1949_col,MemorialDay,National,,,0,0,0
2016-05-31,11618,Tuesday,4,5,2016,d_1950_col,,,,,0,0,0
2016-06-01,11618,Wednesday,5,6,2016,d_1951_col,,,,,1,1,0
2016-06-02,11618,Thursday,6,6,2016,d_1952_col,NBAFinalsStart,Sporting,,,1,0,1
2016-06-03,11618,Friday,7,6,2016,d_1953_col,,,,,1,1,1
2016-06-04,11619,Saturday,1,6,2016,d_1954_col,,,,,1,0,0
2016-06-05,11619,Sunday,2,6,2016,d_1955_col,,,,,1,1,1
2016-06-06,11619,Monday,3,6,2016,d_1956_col,,,,,1,1,1
2016-06-07,11619,Tuesday,4,6,2016,d_1957_col,Ramadan starts,Religious,,,1,1,0
2016-06-08,11619,Wednesday,5,6,2016,d_1958_col,,,,,1,0,1
2016-06-09,11619,Thursday,6,6,2016,d_1959_col,,,,,1,1,1
2016-06-10,11619,Friday,7,6,2016,d_1960_col,,,,,1,0,0
2016-06-11,11620,Saturday,1,6,2016,d_1961_col,,,,,0,1,1
2016-06-12,11620,Sunday,2,6,2016,d_1962_col,,,,,0,1,1
2016-06-13,11620,Monday,3,6,2016,d_1963_col,,,,,0,1,0
2016-06-14,11620,Tuesday,4,6,2016,d_1964_col,,,,,0,0,1
2016-06-15,11620,Wednesday,5,6,2016,d_1965_col,,,,,0,1,1
2016-06-16,11620,Thursday,6,6,2016,d_1966_col,,,,,0,0,0
2016-06-17,11620,Friday,7,6,2016,d_1967_col,,,,,0,0,0
2016-06-18,11621,Saturday,1,6,2016,d_1968_col,,,,,0,0,0
2016-06-19,11621,Sunday,2,6,2016,d_1969_col,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0
